attitude,hospital,comment
5,上海市第六人民医院,医生的诊疗对我非常有帮助，感恩！
5,上海市第六人民医院,很和蔼的医生，一直在微笑。开了药后服用后效果很好
5,上海市第六人民医院,医生的诊疗对我非常有帮助，感恩！
5,上海市第六人民医院,医生很专业，经验丰富！
5,上海市第六人民医院,医生十分敬业负责，谢谢！
5,上海市第六人民医院,张医生态度和蔼，仔细询问了我的症状，做出了诊断。很久没有碰到这么好的医生了。
5,上海市第六人民医院,医生很专业，经验丰富！
5,上海市第六人民医院,感谢医生，医生诊疗时态度很好！
5,上海市第六人民医院,金主任就医十分敬业。他不仅医疗经验非常丰富而且运用先进的电脑设备储存了病人病况等大量信息。当场还看了我的检查报告，又亲自量了血压和听诊后对我病情作出了正确诊断并提出治疗方案与意见。金主任虽年事已高但医疗水平非常高明且十分敬业，真是难能可贵值 [详细]
5,上海市第六人民医院,六院的就诊秩序大部分专业医生的态度都比地方医院好几条街，有时一个县级医院的医生都能大声呵斥病人，但六院的就诊台，收费之类不咋地，面对咨询，他们有不耐烦，冷漠脸等，也可能每天工作量大吧
5,上海市第六人民医院,医生的诊疗对我非常有帮助，感恩！
5,上海市第六人民医院,感谢医生，医生诊疗时态度很好！
5,上海市第六人民医院,医院服务非常满意，医生很棒！
5,上海市第六人民医院,医院服务非常满意，医生很棒！
5,上海市第六人民医院,医生十分敬业负责，谢谢！
5,上海市第六人民医院,医生的诊疗对我非常有帮助，感恩！
5,上海市第六人民医院,医生很专业，经验丰富！
5,上海市第六人民医院,医院服务非常满意，医生很棒！
5,上海市第六人民医院,李主任建议我射频消融手术，并给我增加了抗心律失常药的药量
5,上海市第六人民医院,医生十分敬业负责，谢谢！
5,上海市第六人民医院,医生十分敬业负责，谢谢！
5,上海市第六人民医院,很好
5,上海市第六人民医院,很好
5,上海市第六人民医院,很好
5,上海市第六人民医院,医生的诊疗对我非常有帮助，感恩！
5,上海市第六人民医院,医生很认真仔细，非常满意。
5,上海市第六人民医院,金主任，对病人和藹可亲，经验丰富，对症下药，对我的问题耐心讲解。我患有严重高血脂症，心中害怕，碰到金主任后，感到有了靠山，决心听医嘱，认真服药，战胜疾病，谢谢金主任
5,上海市第六人民医院,医生十分敬业负责，谢谢！
2,上海市第六人民医院,各项检查完了结果给我诊断没毛病！
5,上海市第六人民医院,很耐心的讲解，是个有经验的好医生
5,上海市第六人民医院,医生很专业，经验丰富！
5,上海市第六人民医院,初诊，询问病情很仔细，很耐心，妈妈很满意，期待效果
5,上海市第六人民医院,很好
5,上海市第六人民医院,医生十分敬业负责，谢谢！
5,上海市第六人民医院,医院服务非常满意，医生很棒！
5,上海市第六人民医院,非常满意张医生
5,上海市第六人民医院,医院服务非常满意，医生很棒！
5,上海市第六人民医院,感谢医生，医生诊疗时态度很好！
2,上海市第六人民医院,医生没什么耐心，一副很拽的样子，都不听病人好好的说
5,上海市第六人民医院,很有耐心的解答病因
5,上海市第六人民医院,医生很专业，经验丰富！
5,上海市第六人民医院,医生很专业，经验丰富！
5,上海市第六人民医院,我就诊前血压最高180/90，就诊时是140/80，潘医生询问很仔细，分析病情非常到位，而且态度亲切，耐心，一下子就平复了我初次就诊的忐忑不安和精神紧张的心态。并对我的咨询一一解答。服了她开的药，目前血压一直稳定在白天120/70，晚上13 [详细]
5,上海市第六人民医院,医生十分敬业负责，谢谢！
5,上海市第六人民医院,医院服务非常满意，医生很棒！
5,上海市第六人民医院,很详细讲解的
1,上海市第六人民医院,给我妈看病，年纪大了会多问几句，没想到赵医生说既然不相信我，那你去看其他医生吧！专家就这么拽，我只能呵呵了！
5,上海市第六人民医院,医院服务非常满意，医生很棒！
5,上海市第六人民医院,医生十分敬业负责，谢谢！
5,上海市第六人民医院,潘静薇医生对病人态度和善认真耐心，使我经常胸闷头晕的困惑和顾虑得到缓解。
5,上海市第六人民医院,满意。
4,上海市第六人民医院,医生有责任心，很敬业。
5,上海市第六人民医院,医院服务非常满意，医生很棒！
4,上海市第六人民医院,说是给开好点的药，开的高血压药比地段医院贵一倍(四小盒183元)，回家看日期居然是15年和16年的！非常郁闷
5,上海市第六人民医院,感谢医生，医生诊疗时态度很好！
5,上海市第六人民医院,医生很专业，经验丰富！
5,上海市第六人民医院,医生的诊疗对我非常有帮助，感恩！
5,上海市第六人民医院,感谢医生，医生诊疗时态度很好！
5,上海市第六人民医院,医生很专业，经验丰富！
5,上海市第六人民医院,医生十分敬业负责，谢谢！
5,上海市第六人民医院,非常感谢张医生，这次复诊很满意，根据病情分析，把我换药，现在血压很好。
5,上海市第六人民医院,非常感谢张医生，我和张医生讲了我的病情和难点，张医生很热情为我解决问题，张医生为病人所急，为病人所想，这种精神很值得大家学习的榜样，这种不是亲人，胜似亲人，使我很感动。现己出院，病情稳定，谢谢！
5,上海市第六人民医院,医生十分敬业负责，谢谢！认真负责
5,上海市第六人民医院,医院服务非常满意，医生很棒！
5,上海市第六人民医院,态度亲切，给病人很大的信任感！
5,上海市第六人民医院,医生十分敬业负责，谢谢！
5,上海市第六人民医院,感谢医生，医生诊疗时态度很好！
5,上海市第六人民医院,医生很专业，经验丰富！
5,上海市第六人民医院,医生十分敬业负责，谢谢！
5,上海市第六人民医院,潘医生非常亲切，消除了我的顾虑，经验丰富，是一位非常好的医生！
5,上海市第六人民医院,医生很专业，经验丰富！
5,上海市第六人民医院,感谢医生，医生诊疗时态度很好！
3,上海市第六人民医院,医生较负责。
5,上海市第六人民医院,医院服务非常满意，医生很棒！
5,上海市第六人民医院,医生十分敬业负责，谢谢！
5,上海市第六人民医院,还在继续检查中，医生态度很好，问诊比较仔细，开具的检查项目也很周到，希望接下来的检查一切顺利。
5,上海市第六人民医院,"张医生经验丰富,上次开的药吃的很有效,,为什么不排班了,心超预约还没做,做好还想复诊,怎么不排班了呢?"
5,上海市第六人民医院,医生的诊疗对我非常有帮助，感恩！
5,上海市第六人民医院,医生十分敬业负责，谢谢！
5,上海市第六人民医院,医生态度好，耐心听患者表达病情，对症下药，点赞
4,上海市第六人民医院,还可以吧！就是医生年龄很大，动作比较慢！我前面一个病人居然谈了半个多小时！
5,上海市第六人民医院,医院服务非常满意，医生很棒！
5,上海市第六人民医院,医生的诊疗对我非常有帮助，感恩！
5,上海市第六人民医院,感谢医生，医生诊疗时态度很好！
5,上海市第六人民医院,医生的诊疗对我非常有帮助，感恩！
5,上海市第六人民医院,医生很耐心，态度好，非常满意。
5,上海市第六人民医院,医生的诊疗对我非常有帮助，感恩！
5,上海市第六人民医院,医生很专业，经验丰富！
5,上海市第六人民医院,医生很专业，经验丰富！
5,上海市第六人民医院,感谢医生，医生诊疗时态度很好！
5,上海市第六人民医院,医生很专业，经验丰富！
5,上海市第六人民医院,医生的诊疗对我非常有帮助，感恩！
1,上海市第六人民医院,患者进来医生还在看手机，回微信，我们也没有计较。居然把检查单的患者姓名都录入错误，就太过分了。害的70来岁的老人上下跑了好几趟。
5,上海市第六人民医院,医生很专业，经验丰富！
